id,average_rating
8686068,3.9717867
10818853,4.088462
22877,4.0758305
33986447,3.9790254
17797253,4.0374565
248103,3.8822227
20619307,3.9486454
21911333,3.9964733
850398,3.9938233
128638,3.973322
301114,3.9357994
213105,4.0887556
23399267,4.0098505
13508069,4.0008116
21643924,4.1146746
18693865,3.9612901
8766710,3.9168222
85679,4.017311
18490684,4.1054935
8345521,4.0014358
1739150,4.0423107
821810,3.8288507
6077427,4.0306644
109901,4.106883
363851,3.8668122
460645,3.949465
20421367,4.015439
13554073,4.010006
46258343,3.9626443
8664368,3.849187
7830973,4.0337877
8928799,3.9719162
10718,4.084567
8214792,3.9606526
12104822,4.0015125
17375123,3.9734344
105490,3.9799252
3664164,3.9743237
15804232,3.9469385
545061,4.0301924
3026017,4.0480213
54903,3.8980591
18365945,3.953264
13001277,3.940984
7936932,4.1634345
111126,3.914791
116296,4.031351
18621220,3.8983054
97652,3.9734344
4945081,4.083112
154072,4.0019913
15745258,3.9877717
18803806,3.928558
169959,4.1822557
6974489,4.0700016
91357,3.8325293
511260,4.010311
2425699,3.9606526
32218,3.9933755
4371304,3.9626443
94669,3.9133961
13551039,4.177456
13230186,3.9385166
4565266,4.1003103
113946,4.1415186
13531506,4.0700016
22936744,4.0371904
2242564,3.9401305
362888,4.1709394
67304,4.314399
18225810,4.0246286
17880714,4.0420933
17244558,3.953264
296182,4.019848
161846,3.9886708
20986951,3.942422
13484326,3.9626443
10913,3.9745355
116988,3.9622865
19170022,3.921242
12553432,4.041501
153496,3.8981133
888958,3.9626443
285563,4.0014358
24527513,3.9745355
12568374,3.9626443
2750285,3.9135833
782858,3.9357994
348575,3.968382
667488,3.8292387
8527908,4.0483227
272869,3.993373
7849341,4.1131697
10347690,3.9626443
10331666,3.9196799
89313,4.0166826
79790,3.9385166
31453592,4.0729375
359,3.9994771
13028732,3.9791994
5589775,3.9045417
20440224,4.0551915
11276935,4.011799
32156380,3.9626443
1257797,4.027784
688764,4.010311
19486,4.010111
6668703,4.0192394
6,4.154195
18588484,4.151841
2305862,4.0395937
37622,4.284646
191373,4.1225343
34229824,3.9401305
11751163,4.4522667
29358487,3.9869149
29917,4.178138
17906284,4.156446
23374331,3.9500453
765654,4.185992
421569,3.9743237
333103,3.9750745
44289602,3.9606526
343612,3.997209
13647887,4.1330233
318394,3.9622865
626159,4.0371904
13050865,4.0729375
1919382,3.9916954
21024,3.9196799
36420317,3.964434
589979,4.0307374
5972820,3.9223943
6977328,4.100611
6238460,3.9719162
13611043,4.1131697
7100200,3.8880246
4735808,4.0376387
19438912,4.576726
25352592,3.9400148
7276319,4.0234346
15786285,4.0497255
516784,4.1366243
17777989,4.027765
296524,4.022763
12606552,3.9743237
101299,3.9209652
43822024,4.1658583
23140880,4.0199733
9778945,3.8848813
21822422,3.7557006
382865,4.027784
16047983,4.007248
54822,4.002573
9673284,3.9646444
199049,3.9626443
6686092,4.0374765
8113994,3.9338617
19104,4.0061173
20605813,4.0527534
48044,3.986233
356063,3.9663458
28462198,4.1030207
15962,3.9357994
12967,4.106161
189802,4.1827345
7171876,4.166625
573142,4.033965
2017,4.0374765
702304,3.9978406
10285,3.9753656
285746,4.106883
17560674,4.004361
22043566,4.0374765
23754479,4.0101337
11283685,4.0351906
7824057,3.9225092
90556,4.017969
3257736,4.067195
2602455,3.9954157
17254682,3.9629264
18659745,4.0583363
17564064,4.084461
6088374,4.0234346
17288675,4.033016
17143,3.9606526
1337448,4.005616
1034995,3.9626443
24722156,4.0014358
10051438,3.9312994
20525981,4.030938
550996,4.1573267
218460,4.072089
689010,3.8822227
452220,4.0371904
352,3.9326236
386270,4.027784
11698943,3.9939754
1829655,3.9977334
226868,3.884707
9833184,4.05694
634263,3.9557102
19444003,4.010111
23066,3.974441
1171,3.9743237
17263570,4.0014358
31752057,3.9015365
15771992,4.0166826
580898,4.010311
123060,3.8980238
12966074,3.9977367
289032,3.950118
20803611,4.0376387
84553,3.8973765
31580151,4.0467
6693332,4.033016
5063647,3.928558
7865364,3.9675486
89348,4.0307374
11725779,3.9126089
7066544,3.8994808
62174,4.031425
31315146,4.049087
7905092,4.0174875
9631965,4.064288
858381,4.033367
181239,4.1553082
744244,4.1162357
38562,4.018358
415032,4.1748676
10199908,4.038701
25007713,3.9842246
7721416,4.0234346
8501350,4.222253
26193108,4.1634345
24571033,3.9374478
467573,4.073919
5643846,4.000738
27262418,4.0014358
25300956,4.1788874
141354,3.9196799
537148,4.105816
13645303,3.964434
12882349,3.9750745
209881,4.192851
974193,4.169092
306399,4.095578
19433029,4.075096
24819967,4.2240524
16201523,3.9392083
17916506,3.983134
17311053,4.040419
169885,4.005337
1308827,4.085658
301082,3.9825296
81912,4.2910004
8407173,3.8994808
6699199,3.9852445
23268552,4.2347608
35117085,3.9675486
13483493,3.9338617
6326345,4.039996
1838917,3.9896564
25911238,3.9964733
70716,4.0314093
18404285,4.0378036
13557124,4.0014358
16058610,3.849187
93996,4.267704
34272476,4.010006
6515858,4.022066
6076413,4.0234346
78218,4.0218477
11142955,4.145644
216377,4.002163
294081,4.036721
13566041,4.0438867
19536001,4.0182095
7111400,3.9606526
30123186,4.009643
2294984,3.854637
23007,4.1623297
23468,3.949465
4214,3.9867396
25816447,4.1579785
42967379,3.9626443
12352225,3.933351
13262789,4.010311
830364,3.9004786
9570475,3.933677
297593,3.965164
21853636,3.8751702
10783217,4.106883
22094238,3.933677
689905,4.283509
162314,3.9196799
585134,4.0014358
6065629,3.8973765
825889,4.017311
17999968,4.2611303
17193192,3.8646958
186776,3.9964733
18513837,3.9721775
21801491,4.1366243
37623,3.9560726
13136581,4.05357
16700253,3.9196799
32489971,4.007635
6334008,3.9783485
7779571,4.084567
23245664,3.8199275
216196,3.9066267
18664167,4.0580845
807636,3.9626443
12274,3.881757
223182,3.913739
28650500,4.011799
4776156,4.151578
6239731,4.0397873
422134,3.8500502
42200926,3.9626443
43521657,3.952689
710826,4.000738
86888,4.046311
510247,4.1415997
53033618,4.010111
9637479,3.972896
406341,3.9418342
91203,4.033393
22568547,3.9626443
911760,3.9152768
428368,3.9882576
231560,4.1748676
20518655,3.9603198
15706108,3.9886708
264894,3.9135833
179064,4.038701
15828695,4.0190706
6545036,4.282164
17400970,4.0322
2812905,4.0558453
12048398,4.017542
20324107,3.9804406
6912781,4.008203
12558094,4.100611
1481702,3.9385166
32570788,3.9891298
1149772,4.0301924
19336,4.0443554
10288614,3.9338617
569346,4.0557528
521122,3.986233
6395833,4.2242203
6434807,3.9196799
208174,4.019848
16065550,3.988098
71705,4.038113
61930,4.089834
295323,4.099783
9774086,4.017311
142462,4.114147
6280226,3.9626443
6052079,3.9895322
10072160,4.1054935
218716,4.008591
17179036,4.0949073
18509604,4.061241
7353219,4.1580243
25150798,3.9240394
398868,4.1368294
23678552,3.7402656
7748196,3.942778
55414,3.992121
13608557,4.084461
11297,4.024234
50714758,4.0452995
6147366,4.039442
18684615,4.0885468
9397967,4.002573
1508900,4.035804
33378951,4.0190706
25914022,4.0304565
17930729,4.006983
346796,3.9401305
281818,3.9385166
3218719,4.268346
375642,4.1415186
106126,4.048629
21858914,4.040963
272791,4.0265846
12908035,4.089843
10645526,4.038017
15768848,4.0615063
26176572,3.971828
2528,3.9004786
8922087,3.9029965
21704,4.0501595
17794305,4.0480213
7506779,3.992121
40699666,4.005337
2147058,4.2256994
8379374,4.0363216
765810,3.9385166
28923193,3.9196799
18901,3.926519
1867640,3.9626443
2166349,3.9224052
9283478,3.9931834
12413949,4.005337
933188,4.117408
33458,4.002573
248069,4.0234346
6998357,3.9338617
4691109,4.086988
42862101,4.194373
145444,3.8680005
30988496,3.9658554
51299,4.0056133
9436327,3.907174
6801582,4.0306134
8230409,4.090614
10331318,3.9626443
6283478,4.004503
128429,4.028964
17861717,3.8199275
18813530,4.045285
4601125,3.9761448
16180723,4.076228
24888548,4.3694468
77520,4.005337
11125,4.092058
15828714,4.005337
13528381,3.8880246
11750648,3.9519873
15848702,3.9168222
23269110,3.9720302
32182433,4.1330233
716097,3.9880116
350788,3.9964733
12833894,3.9882576
17333319,3.9066267
289663,3.9723628
355789,4.0134
1968573,4.022763
17665478,3.9736044
133284,4.0565977
373915,3.8466034
27305883,4.1015234
24204235,4.0014358
12884766,3.9626443
1518161,3.5656648
22055137,4.0583363
15774082,4.1131697
93796,4.0555267
159322,3.9581347
6125225,4.017311
18044412,4.036721
20317261,3.8199275
2035356,4.1261473
16123515,3.9139724
23302416,4.0531516
26618003,4.008031
24018203,3.9882576
427062,4.105816
2494295,3.931331
963274,3.9839478
11903,4.1872525
443774,4.022763
21849362,4.1484547
5997108,3.9265037
156463,3.9385166
1548616,4.073919
80458,4.017311
52564410,4.0666065
842961,3.966907
23305614,3.8499093
411496,3.968382
91767,4.0340605
33727,4.050079
216019,4.0452247
257213,3.9842246
3366149,4.101773
18490712,4.0314093
22616554,4.030184
22917292,4.0304356
127567,4.027765
1660305,4.140461
19577,4.112646
7682,3.960897
1812454,4.082281
6139137,3.9152768
12648636,4.0385084
21886690,4.076228
13629064,3.933677
535179,4.035804
493123,4.011799
17870014,4.0423174
22782902,3.940984
9642101,4.0014358
164783,3.9884214
11033155,3.799899
76525,4.064288
27163019,3.9849772
6397405,4.010311
22591325,3.992121
29648,4.0294333
141627,3.84241
6696843,4.1054935
954674,4.038701
763594,4.038936
17017077,4.118545
17309,4.020796
1419301,3.9753656
11468377,3.983134
15929372,4.05357
361396,4.037302
17184,4.0144825
9592213,3.8751702
10462030,3.8683088
15737855,3.978399
13142429,3.9536073
65336,3.9406388
18458190,4.014307
42870267,3.8199275
41450662,3.8751702
52736115,4.010469
34702311,3.949465
850202,4.01505
17851695,4.0615063
43070,3.9743237
17156015,4.004503
13586765,3.9734344
12730666,4.0669274
14427,3.9330635
20758629,4.0014358
19540203,3.9559715
14286,3.884707
1270698,3.9338617
281691,4.0228148
476733,4.1573267
10412,3.973322
1254709,3.9626443
18579774,4.0101337
17900221,3.8994808
1312502,4.025284
6976,3.9135833
52580991,3.993373
10301321,4.022066
1258027,4.0196657
18142171,4.0014358
26017870,3.940984
6897048,4.4292097
10315529,4.0729375
369042,4.169098
23398933,4.024234
181257,3.9401305
18810117,4.0825377
222190,4.0155354
12675648,4.053026
192176,3.9753656
775983,4.0072865
561444,3.973322
134361,3.992121
30191641,3.985496
24675,3.992121
232467,4.360968
18493694,4.2897167
13432683,4.117942
483155,4.0413074
15055,3.8754349
10596,4.038113
10472293,4.020753
673799,3.8984578
23359964,3.9225092
17348129,3.992121
352921,3.95686
53363,4.038561
958277,3.8670673
20708773,4.1794357
25781691,3.9979408
3474906,4.01505
13418790,3.8822227
310258,4.211511
18817098,3.9762218
9750872,4.0374765
351559,4.099783
268601,4.024234
1342830,3.9626443
64680,3.9115796
9086623,3.9196799
22297138,4.045854
112200,3.9606526
6219415,4.015342
30047544,3.965099
9718643,3.9626443
34464710,3.9583263
255371,3.992121
385742,4.0128717
1524513,4.0253477
23944,4.0583363
456,3.8703327
394027,4.047201
1084444,4.098568
6526307,3.9884214
13498999,3.9461396
40037516,4.0438867
26114149,4.100611
358355,4.003848
990565,3.9385166
20518842,3.9176686
12505316,4.037302
4929272,4.0483227
1020956,4.05694
363397,3.9176686
4672074,4.0448065
9422270,3.9955766
1825519,4.0729375
22011241,4.017311
30623067,3.9176686
3630983,4.0014358
13409499,4.002573
824078,3.8199275
5246,3.8646958
1567544,3.9004786
36072,3.9683533
34688189,3.978328
10559187,4.188443
2842796,3.9977334
30474,3.9401305
2396827,4.090614
963270,4.0014358
82821,3.9196799
127437,3.949465
22820335,4.0337877
303472,4.065757
552137,3.9783485
76620,4.0832253
13107661,4.001502
833550,4.272941
18189342,3.9072158
243245,4.0348587
694010,4.038113
683006,3.9453645
5033526,3.9816897
5820384,4.045285
402009,4.004361
35068512,3.9606526
23367265,4.019465
27269538,3.9135833
6790148,3.8822227
1032696,4.0665865
6515206,3.988098
45109,4.2717776
94135,3.933677
10355662,3.933677
29467232,4.0827274
1060439,4.0014358
7600897,4.124075
11080460,4.0385084
30257,3.9549594
124854,3.9910884
29875363,4.076614
9132056,4.012105
42246377,4.048402
8182682,4.024751
13517,3.9659774
175319,4.011799
22819788,3.89845
12049592,4.0267754
128657,4.117942
586992,4.0505695
15818358,4.0483227
2253212,3.973322
14957862,3.9842246
101914,4.01505
18662102,4.2640076
8978195,4.143606
15733346,4.0027943
97800,4.0155354
13294574,4.0885468
571942,4.0787106
19282938,3.9400148
8713500,4.1781864
10762643,3.9783485
16130956,4.0014358
8647,4.0395937
103408,3.949465
840163,4.0345507
7553188,4.002573
93157,4.043393
804414,4.0337877
13142811,4.000738
10507,4.051401
2511327,4.0234346
6594367,3.915873
47970,4.0401726
32555,3.973322
123683,3.9606526
23208397,3.9066267
295651,4.103098
30335,4.1366243
22180659,4.0615416
13538873,3.9889832
9673220,4.010006
132587,3.9029965
8180165,3.978399
596259,3.9606526
1218077,4.1366243
158262,3.9431367
17339590,4.03911
90360,4.1024246
13644336,4.1573267
882838,4.010989
38232344,3.8744285
475036,4.034116
852470,3.9848742
8813644,4.0864916
2587444,3.9659774
17349238,3.965164
368089,4.022763
12876771,3.9354417
8797,4.027784
3221533,4.202035
18191814,4.0014358
37643470,4.074746
253984,3.9750745
568094,3.9864633
1484848,4.0190706
41637836,3.9624157
762598,4.0085998
2149535,4.011588
872333,3.9973247
1128364,3.8754349
73931,3.9464283
475234,4.1552305
7897851,4.01505
921818,4.010311
17253247,4.0101337
8607349,3.9196799
116478,3.9683533
9443405,4.0028543
13628605,3.9889832
35959740,3.9242523
820480,4.099949
18493592,3.9417117
83392,3.9145339
3895,3.9606526
95693,3.9559715
13541657,4.098568
30058589,4.043853
33832831,3.8973765
414147,4.045854
6668,4.1552305
83136,3.960897
29875935,3.9795606
280005,3.9338617
18865,4.010311
18698406,4.1330233
21399166,4.011588
4390,3.978399
25206202,3.9626443
550508,4.0144825
28797579,4.0014358
25563103,3.951688
34810320,3.913739
14905,4.2769675
15823480,4.163104
179264,4.0155354
610189,4.1415186
436351,4.096747
7707332,4.0294333
36368759,3.9338617
23168483,4.047081
126609,4.129244
6082288,3.967368
25412978,3.9189737
8306725,4.0887556
10827240,4.074732
12667194,4.012105
30056248,4.033367
181087,3.8754349
11582010,4.2155876
78127,4.005616
13543100,3.9176686
409583,4.476842
29633584,4.046311
33807229,4.084461
16088671,3.9626443
36052454,3.9805727
24814,4.0615416
5065783,3.9886708
17932320,4.106345
15786597,4.0228148
127232,3.8822227
41820,4.0131893
750692,4.045061
2924318,4.016203
1161439,4.1822557
408862,4.1553082
9238506,4.1054935
477728,3.964872
104212,3.953017
356896,4.034116
52123874,4.047081
2414716,4.048402
297909,3.8754349
24987485,3.9960477
1030044,3.9626443
12930,4.038167
263175,4.0128717
6218054,3.9886708
6003269,3.950118
10783473,4.1131697
18298132,3.977255
17372145,4.032531
521135,4.018958
109726,4.008216
30351390,3.9581718
12693556,4.198427
40471,3.9606526
2237784,4.0192394
60100,3.9509664
2342280,4.0014358
12994082,3.9743237
16119090,4.020753
13600351,3.9609694
1017309,4.0401726
24874,3.9988837
60977,3.9719162
3086224,3.9626443
815786,3.9066267
29414792,4.0954556
24519,3.978399
12822765,4.0157256
18344535,4.0190706
331010,4.045061
8152618,3.8447647
11557282,4.3538604
16008733,4.0014358
16148435,4.114147
12412151,3.9540653
8760281,3.9357994
307962,3.933677
17830559,4.010311
28020254,4.011799
570758,3.9357994
30091943,4.2122383
6402991,3.9168222
1169556,4.0166826
15704486,4.042379
52841333,3.9626443
15747245,3.9057126
41225989,4.2923493
7244114,4.0198946
17469607,4.054281
37741,4.045857
9277339,4.0366426
12680907,4.1479397
27158835,3.9223943
43746510,4.105816
10814946,4.0190706
106123,3.798958
359995,4.0527534
11940644,3.9896564
1703126,4.010311
2880,4.1366243
28454270,4.011799
6387180,4.043393
20604371,4.0483227
15701635,3.9626443
514771,3.8807344
129270,3.8822227
6659599,3.9401305
95659,3.9743237
33144,3.9818583
773858,3.9349048
8531229,3.9790568
950143,4.1146336
5957923,3.967368
1482022,4.0402575
6306854,4.1573267
7909,3.9938233
413617,3.965164
28801469,4.0247293
6096134,4.1366243
13543594,3.947707
278670,3.8822227
161910,3.9240394
37435,3.9416225
2972837,3.977496
129972,4.0134
25669866,4.008591
590962,4.1552305
2248060,3.8988817
6613398,3.964872
130208,4.048402
17214485,4.0014358
23388164,3.9066267
9771,3.8199275
299085,4.0615416
11803203,3.9902244
136990,4.004361
439983,4.154582
491888,3.992968
64466,4.0497255
3702423,3.8988817
153781,4.025284
13447366,4.0527534
17860567,4.024234
24874211,3.9606526
8125720,4.0190706
19615646,3.9168222
13557068,4.0014358
468116,3.9717867
3467451,4.0539474
5083549,4.038113
715791,4.0378036
15752115,4.024222
1510241,4.0645485
1311355,4.1366243
6590600,4.010989
542011,4.0483227
271261,4.090614
13445123,4.196253
31328682,3.9401305
20557510,3.9964733
1747576,4.0623264
17926698,3.9626443
13502963,4.129561
14431,3.9936464
6284107,4.0539474
92375,4.0087156
9105432,3.887188
148337,3.9168222
13630629,4.0467
17786794,4.05694
23016306,4.0014358
340587,4.124075
27206334,3.9736044
8076962,4.0190706
780672,3.9612901
817380,4.012105
1509432,4.070221
24568450,3.9729412
9642279,3.8973765
27470470,4.309261
20660692,3.8191533
25428125,4.0623264
59924,3.8754349
13642663,3.8751702
6056519,3.9461396
35900943,4.0014358
13590683,4.005337
71777,4.1417313
30649795,3.9492192
33835745,3.992121
15701521,4.1030207
224614,4.039442
20910157,3.9801524
66691,4.03893
3711150,4.0376387
234724,3.9964733
25736973,3.9270039
37486,4.005337
327684,3.9897695
17735785,4.040963
13589131,3.9385166
41723459,4.005337
354364,3.9401305
263149,4.01705
35570957,4.0014358
23399036,3.9168222
25328105,4.0423107
6057435,4.003848
10486419,3.9658554
110519,4.2194934
25168622,3.9326236
1575104,3.9612901
1016867,3.949465
12064495,3.9626443
33160963,4.0079403
149812,4.065757
254310,3.9745355
570393,4.1366243
13059054,4.037302
17825218,3.9982479
1002873,4.185992
52670,3.9612901
12730051,3.5954
3068583,4.1552305
2065568,3.9938233
816462,4.2869163
7090447,4.138322
4605,4.0075727
462024,4.1033964
443845,3.9938233
9260632,3.9889832
7527073,3.9743237
276477,3.9135833
531989,3.973322
36373647,4.0337877
32920226,3.9847274
331344,3.9684138
168323,4.0128717
41639186,3.9513104
12946782,3.992121
18721065,3.9626443
28382,4.125985
46270,4.0228148
34866611,4.0321436
18471117,3.9903564
12551077,4.0500283
10031,3.9346216
7841677,3.9509664
11567308,4.0044737
13548107,4.048402
13167035,4.01505
18512,4.0345507
20518878,3.9168222
5503184,4.100611
9310626,4.002573
20718289,3.9980385
4071860,4.089834
23206360,4.2232857
38315,4.0190706
27737,3.9949703
106085,3.941735
7142382,3.9945314
6080337,4.045697
2947312,3.9761448
25150931,4.1415186
15633168,3.8670673
510030,4.0199733
6034422,3.9581347
914743,3.9168222
18487669,3.9723628
20309175,3.9168222
9845575,3.988098
12384681,4.01505
3134656,4.1415186
9134923,4.0234346
12509806,4.024234
109156,3.872042
8551693,4.0917187
11614718,4.0844083
8951,4.010311
27246123,3.9314063
13516321,4.0480213
13612031,4.002573
787903,4.178138
28645638,4.017311
23491560,3.921242
414103,3.9176686
23168840,4.0009327
26032887,3.9977334
3459385,3.992121
19283956,3.9622865
8586573,4.2218227
34942,4.0234346
565836,4.049087
433533,4.011799
1689628,3.965164
68531,4.0483227
214332,4.002573
7543231,3.9962409
21276354,3.9350028
8668197,4.038113
8066786,3.9734344
2536,3.9240394
752348,3.9401305
25883848,3.933737
6640559,3.9897695
86455,4.0008116
39280445,3.9707909
20317106,3.9486454
6310782,4.005337
9720766,4.0128717
2360662,4.12397
6653469,4.045854
16047541,3.9168222
68597,4.0747843
568645,4.0338445
10650890,3.9626443
1846648,3.9401305
1911886,3.8901942
8683812,3.918858
1364509,3.9553347
13540524,4.1415186
6691862,3.973322
2823,3.978399
12963369,3.9668784
3246724,4.183113
27422533,4.019465
31226653,4.0376387
13508220,4.178138
13355603,4.1781864
2314130,4.1573267
13023,3.965288
17185540,4.0014358
347752,4.006114
17979809,3.9988837
7432,4.015439
26920,3.951688
38251237,4.0483227
71865,3.9910884
20579287,4.0306644
3472820,3.9158018
39182872,3.8751702
8513841,4.05357
707086,4.0548077
769896,4.2804375
8341567,3.953412
139253,3.9711168
8524429,3.9401305
5034858,4.1415186
18350798,4.0596275
33830437,3.952689
16719643,3.9626443
6055166,3.9796386
25362312,3.9168222
42701,3.9750745
1245244,3.9267764
64725,4.0134
297249,3.986233
23263813,4.179806
1255731,3.9513104
20798954,3.9168222
18180821,4.0014358
7497552,3.9897695
13564809,4.0838118
13560655,4.072796
25784766,3.9125261
132695,3.9743237
13509957,4.090614
14739760,3.9553988
6624080,3.89845
31188499,4.0338445
40042024,4.0374765
1870638,4.1910486
1852,4.0725994
10043433,3.942422
12091888,3.8199275
1588709,4.006287
6507864,3.982332
7892578,4.024751
15743146,3.902523
8437913,4.0374765
358149,4.0306134
1400424,4.075444
557103,4.1366243
10838776,4.0116453
668638,4.153171
6297286,4.01505
7726892,3.9753656
750130,4.0157256
110248,3.9338617
26921,3.992121
6398634,4.045285
277190,4.0680356
24081930,4.160248
28166910,4.0397873
11363759,4.025284
125662,3.9938233
13612397,4.006114
13601859,3.992121
2458709,4.0557528
28212,4.109313
6970738,3.9839478
32804488,3.8751702
352325,4.1161036
3040,3.9683533
696514,3.9964733
156563,3.9979408
10246903,4.033393
22443909,3.9734344
12121257,3.8973765
23344222,4.01505
1001911,4.061241
6382225,4.0636683
34521870,4.000513
10706337,3.9719162
106096,4.1686234
4834391,3.9977367
1070604,3.9614844
5206353,3.9962409
1025740,3.986117
139657,3.9683533
17316489,4.123573
23236763,4.096747
25111119,4.000731
6116673,4.0044737
67933,3.947248
202061,4.2601776
454367,3.9139724
754713,3.9743237
74389,4.206238
93375,4.0719624
127446,3.9743237
2011,4.01505
820394,4.1097403
21718,4.042379
16299256,4.01505
26174821,4.043853
37380,3.9721775
99177,4.0527534
1275105,4.185992
18079646,4.0234346
1544060,4.1161036
9567,3.9836063
110494,3.9825296
40676609,3.9626443
6280379,4.114579
23760879,4.0749974
7664735,3.8738086
9798177,4.005337
85310,3.9741397
35023531,4.0080585
27476201,4.0085998
3427390,4.042198
138068,4.1872525
30821598,3.968382
8853299,4.0330725
6871031,3.9464283
9791906,3.9338617
2253660,3.9559715
558875,4.0366426
16123804,4.01505
12445194,3.9939754
12411512,3.9626443
862873,4.2712164
27799987,4.42319
1862692,4.1507707
8479967,4.178138
20762665,4.084461
20497446,3.9223943
16038470,4.056616
13408967,4.0014358
8705483,4.019848
735250,3.9385166
92367,4.039996
6025160,4.0101337
8528702,4.0385084
18723957,4.324983
319399,4.006095
1286268,3.988098
624716,4.072089
28467898,3.971828
34680719,3.9588985
1103630,3.9385166
22396223,4.0351906
12403881,3.9045417
18367554,3.8680573
566328,4.159586
12818399,4.1458273
259020,3.9564269
9522,4.148968
16241160,3.9754899
30140756,4.0234346
17932804,3.9626443
828114,4.100611
17876893,4.088462
490425,3.9964733
30326845,4.019848
6566667,3.9626443
217884,4.019848
1249931,4.0144825
1282266,3.8751702
25963015,4.011588
606928,3.9951656
2159700,3.965164
1294946,4.01505
34498,3.988098
25205331,3.9880116
201287,3.8822227
10434391,4.0615416
12393684,3.915324
228592,4.0054
16277248,4.2297297
10049435,4.054281
114701,4.0615416
50607589,3.9813664
46065066,4.0565977
17288674,4.2232857
30510,3.994635
180630,3.951688
24554547,4.0530043
122856,3.940984
11100829,3.9720302
18596879,3.9540653
469208,4.144946
19488665,3.8880246
21971350,3.9701636
6098820,3.949465
17787759,4.05694
26156773,3.924161
1131133,3.950118
19065,3.9951656
5992529,4.005616
23058402,3.97822
9043552,4.0144825
1025845,4.054281
307753,4.048402
224787,4.1834307
32166140,3.9553347
371269,4.2624826
24892774,3.8822227
18169712,4.020453
37797086,3.9385166
11978250,3.9401305
11793764,3.9338617
14992227,3.9606526
21899819,4.0234346
27015454,3.9536073
374494,3.9992528
91476,4.007862
7996,4.027765
6987349,3.8680573
40676696,3.9720511
6580510,3.7958736
957282,3.9606526
27242000,4.270278
4633,3.9658554
1540437,3.9626443
1020102,3.9536073
11256979,3.816854
28664911,3.952048
16067683,4.0345507
51738,3.9423766
18210758,3.949465
1387399,4.0015974
7739934,3.9973247
2210620,4.018358
7866080,4.1054935
13455553,4.020874
275841,3.8980591
4811737,4.2548375
20886702,4.1030207
13049069,3.9461396
20980373,3.5954
89231,3.9066267
2946450,3.9540653
42527866,3.8980591
29658,4.212764
2495127,4.5387855
21415754,3.994352
662446,3.8683088
1612640,4.1834307
714569,4.028964
22066090,4.0885468
22731942,3.953017
7100490,4.1725006
18878,4.1621704
2320431,4.1634345
20764548,3.9816983
15773615,4.0085998
15700338,4.0190706
342994,4.1552305
24179521,4.114147
13597497,3.8980591
20982872,4.0395517
8146302,3.9719162
22489107,4.0301924
19107177,4.2497177
981693,4.068338
1111630,3.9093282
7058405,4.002983
17167084,4.0445385
20413,4.122679
10423245,4.1243258
589904,3.9267764
21897163,3.914822
596834,4.191723
23353850,4.017311
6768411,4.002573
37558445,3.8680005
10313480,3.9354417
4642752,4.2809286
834019,4.0246286
26848202,4.0144825
16074558,4.061241
673937,4.0008116
33655366,3.8868895
690644,3.9938233
7857713,3.9988837
23612194,3.9626443
7519179,3.900413
9995050,4.018958
60200,4.209947
33143435,4.004204
272599,3.9933755
701564,4.099783
427379,3.94671
50617,3.9753656
67920,4.0087423
41574593,3.952048
582638,4.1054935
20527133,3.9961069
51848,3.9168222
19423603,4.0529146
15705572,4.01505
3293749,3.9418342
564694,3.9778938
353325,4.075287
11201324,4.1243258
16045203,4.027765
9724246,4.0144825
344351,3.9675486
24963,3.9540763
984021,3.9567826
11387535,4.0014358
758654,4.0306644
4917200,3.9791994
6957226,4.0054
7139340,4.0557528
16099189,3.8880246
15860080,3.9626443
325416,4.0301943
9495160,4.017822
2893595,3.9880116
185152,3.8822227
1905582,3.8352408
43218925,4.1051702
23121837,4.0143566
13623874,3.9384067
28943950,4.0014358
60235,4.042382
43810233,4.0337877
963508,4.032064
9865,4.01775
17678661,4.0937223
384786,4.0155354
2085319,3.933677
13571644,3.9626443
179142,4.053026
23337384,4.1051702
11106458,4.4239645
25461107,4.0014358
42195446,4.0014358
13085293,3.9743237
6250529,3.997209
17667335,4.1834307
13605858,4.010369
7510,3.964434
15800934,4.1670647
26065589,4.1033964
2204611,3.9612901
16116139,3.9880116
86238,4.356085
13490570,4.086711
40514431,3.8668122
18600489,4.0732517
891081,3.9658554
18171853,4.034116
13487029,4.0887556
253077,4.027784
11065215,4.0190706
18039077,3.9394588
30968750,4.033016
173403,3.9385166
15851056,4.019848
6713700,4.0375166
11198312,4.0301924
9858605,4.022066
8614954,3.8464634
1996122,4.0385084
16066896,3.988098
18370024,3.9982479
25305006,4.010369
29904287,3.9230292
4459330,3.9710116
18515789,3.932162
23887,3.8738086
18142403,4.007248
76664,4.0363216
40225198,3.9816983
3106266,3.9882576
17317590,4.010311
1279326,3.83016
17877726,3.9626443
13648,3.9847274
420732,3.9743237
15700405,4.0253477
25686927,4.0584607
81826,4.0044737
99610,3.9683533
111626,3.8932433
3166194,3.9374478
13595639,4.0665865
13532244,4.0557528
60935,3.9401305
40937505,4.0666876
45436,3.915873
67699,3.9567826
565701,3.9418342
411449,3.801965
91724,3.953017
22034,4.0374765
11455111,3.9988837
43485109,3.9659774
6533131,4.049959
170548,3.9223943
22574709,3.9933515
386,3.9082618
24633605,4.0014358
267205,3.9529767
18053087,4.098131
393841,4.0475464
960493,3.985496
1619504,3.978399
444056,3.965164
30134847,3.9977334
